sample,absolute_purity,nnls,svr,cibersortx,elastic_net,bayesian,music,dwls,bisque,scdc,scdc_ensemble,epic,bayesprism
TCGA-27-1837-01A,0.81,0.9543519991702352,0.833443977832488,0.8204764669205469,0.937899297069669,0.20608010215205133,0.9543519991702352,0.8770070234894412,0.4243561885323294,0.6176127525907645,0.6176127525907645,0.8548266553073972,0.9841778903392331
TCGA-27-2519-01A,0.69,0.9277710042371675,0.7200688440948191,0.6753505745669756,0.9045148525373408,0.14400526562024654,0.9277710042371675,0.7740497041012688,0.6969883263450344,0.5913627351348353,0.5913627351348353,0.721882794687172,0.9623274106251731
TCGA-27-2521-01A,0.91,0.9756162669001147,0.8214810393156022,0.7794755108103059,0.9600537402108036,0.21577190932129742,0.9756162669001148,0.9154948695758071,0.08506971266788517,0.6324279464429737,0.6324279464429737,0.9426450371146321,0.9999905655540771
TCGA-27-2523-01A,0.92,0.9477319521767382,0.889766961888137,0.8644148639039702,0.9309985449389823,0.3585894482372966,0.9477319521767384,0.9293546492152456,0.4047619150644481,0.5805604879643284,0.5805604879643284,0.8851385786474422,0.971374256859516
TCGA-27-2524-01A,0.79,0.7808352795393589,0.6202469709801302,0.5421579830779616,0.7520298111957878,0.1413813221256033,0.7808352795393586,0.7555393005965427,0.06013548914815599,0.4553605974856191,0.4553605974856191,0.62891914645835,0.8411303141732851
TCGA-27-2526-01A,0.85,0.9848435453621104,0.7986707674378172,0.7446376251361799,0.9768929606542399,0.3343383271947298,0.9848435453621104,0.7719879577164092,0.0,0.32413175183297727,0.32413175183297727,0.6724469407212257,0.9961629828125621
TCGA-27-2528-01A,0.77,0.9591054084124592,0.8022867570072284,0.8128308045224774,0.9397558338868216,0.24673446354235784,0.9591054084124592,0.7925410415848901,0.27223743357876384,0.43779271664697855,0.43779271664697855,0.9169070783865011,0.9734683861935112
TCGA-28-1747-01C,0.8,0.9657471859450594,0.6942326852363674,0.7036084801548745,0.34591944120089657,0.06319316100734891,0.9657471859450594,0.7916590634770369,0.0,0.5903908992684989,0.5903908992684989,0.9069786294718774,0.9996420124862161
TCGA-28-1753-01A,0.61,0.8592241614883482,0.7185211973246223,0.6587013848219114,0.6786000249206371,0.17599629520118545,0.8592241614883482,0.6899890590857988,0.0,0.5036228677414127,0.5036228677414127,0.7103045018199783,0.9106918193942142
TCGA-28-2509-01A,0.86,0.9100840856476352,0.7208532310672892,0.7090494025826496,0.8889279577379351,0.12428265935467916,0.9100840856476354,0.8892372958271607,0.19865692172986923,0.6682234720110872,0.6682234720110872,0.8855336978335103,0.9722514966081999
TCGA-28-2510-01A,0.31,0.7879330054792786,0.5938819426781612,0.5029726863350138,0.4416850504037601,0.11876142127810484,0.7879330054792786,0.7737175905907809,0.0,0.4231116249557679,0.4231116249557679,0.28337883524488866,0.924234403431455
TCGA-28-2513-01A,0.32,0.8127023447784393,0.5026477806219374,0.4809719181734901,0.7207731197777254,0.06505715402246015,0.8127023447784393,0.608630872566641,0.0,0.38589821968692123,0.38589821968692123,0.7587447819752156,0.8857853288289963
TCGA-28-2514-01A,0.87,0.9551217022872668,0.8436856879327493,0.8069769545669516,0.9419732901951838,0.3900152516384167,0.9551217022872667,0.8677821193143699,0.0,0.4426567666002597,0.4426567666002597,0.9130803962875987,0.9826377428967766
TCGA-28-5204-01A,0.88,0.881767880798405,0.7754531025244829,0.6944638768166382,0.404390271681579,0.31156198490764475,0.881767880798405,0.7878453432409362,0.0,0.4289791845772191,0.4289791845772191,0.627870906384373,0.9526245766779541
TCGA-28-5207-01A,0.74,0.9423811561048314,0.7820197528295094,0.6712530594756786,0.7455854235332897,0.1757903181684957,0.9423811561048314,0.7728751004468735,0.0,0.38948941399704723,0.38948941399704723,0.8847597391742549,0.9932816449695447
TCGA-28-5208-01A,0.87,0.9025172741210009,0.7530326106676716,0.7287009249965224,0.8758127975564419,0.13841078917754246,0.902517274121001,0.7392751993263916,0.3042948066654611,0.48189108835099853,0.48189108835099853,0.8666771327255611,0.9234565014885472
TCGA-28-5209-01A,0.92,0.9631852081431441,0.8318477451631275,0.8624822898140677,0.9452656916155426,0.2864087591725559,0.9631852081431441,0.8933053379849594,0.0,0.5142123883561278,0.5142123883561278,0.9327851197392595,0.9682194391008112
TCGA-28-5213-01A,0.48,0.9329674276046764,0.4629657389203634,0.39642105218592866,0.9056652975243134,0.03280492286897988,0.9329674276046764,0.5568428677147477,0.6656914474564224,0.4698668185302122,0.4698668185302122,0.6120273960427659,0.9786338097757253
TCGA-28-5215-01A,0.77,0.9467903324980516,0.7241643766474652,0.689841669438063,0.9282140284414458,0.15793999002506456,0.9467903324980516,0.82100016281455,0.3086910618778122,0.6041542488620625,0.6041542488620625,0.8408358822005412,0.9854611638184103
TCGA-28-5216-01A,0.88,0.9648418850288305,0.7732680284529689,0.7843369314130084,0.9480380788164636,0.2636658582419731,0.9648418850288305,0.8840068696944099,0.11126570696745837,0.5823388613748742,0.5823388613748742,0.9037869247027184,0.9943642428671947
TCGA-28-5218-01A,0.67,0.6177821909465862,0.33257958759389544,0.2170602167307528,0.533315428859186,0.1715527889407098,0.6177821909465859,0.6133392725458129,0.0,0.387196399009779,0.387196399009779,0.28328291615987455,0.941765083981753
TCGA-28-5220-01A,0.87,0.9779317713861307,0.7577919689093043,0.7683854396580105,0.9600470112028602,0.22507337574644548,0.9779317713861305,0.8897122194098346,0.7680155294693306,0.6395166119206628,0.6395166119206628,0.6865477292012457,0.9998226843392599
TCGA-32-1970-01A,0.87,0.9753122913068468,0.8164743504794876,0.7990229917712609,0.9274592401747094,0.23853920945391333,0.9753122913068468,0.8122017730989097,0.0,0.6619475293541872,0.6619475293541872,0.9097971259882799,0.9979069540061534
TCGA-32-1980-01A,0.17,0.8501721345921721,0.4813846192427972,0.4421076826190643,0.8190576791037708,0.08501503789527608,0.8501721345921722,0.7352015750791798,0.0,0.3913022123445219,0.3913022123445219,0.7496889418788873,0.9192622157999115
TCGA-32-1982-01A,0.58,0.845414285478914,0.5700272897609984,0.45587828801745267,0.8224340476875066,0.12998968079868725,0.845414285478914,0.564335820158719,0.0,0.37585294454489016,0.37585294454489016,0.7527667684982625,0.9189584590097555
TCGA-32-2615-01A,0.83,0.9779970541464981,0.6435769814119705,0.7014165882404728,0.9619445737388681,0.10436774720663615,0.9779970541464981,0.7035065035864795,0.6659193787181794,0.46626431321923983,0.46626431321923983,0.816294761099775,0.9975545677184504
TCGA-32-2616-01A,0.83,0.9450429966545106,0.7905228007324498,0.75551976607639,0.9179400773413923,0.18698707314858704,0.9450429966545106,0.7491884654560942,0.58954134674011,0.624240756523258,0.624240756523258,0.7603928709681067,0.9500347458144054
TCGA-32-2632-01A,0.72,0.9069929353419515,0.6500571120977117,0.5905809971325645,0.8860545106603795,0.19482820857367855,0.9069929353419515,0.7324020902292495,0.11371150008988624,0.4007863706357155,0.4007863706357155,0.8545026681664335,0.9508903995231924
TCGA-32-2634-01A,0.88,0.9179772970722558,0.7929782325874745,0.749304271956839,0.8969691170233481,0.1982206185330112,0.9179772970722561,0.8628956225398181,0.0,0.594676930441445,0.594676930441445,0.8521944311369648,0.9577412421168906
TCGA-32-2638-01A,0.82,0.9335439952850472,0.6752446279859508,0.65779866346035,0.9085790411230863,0.18874026851315723,0.9335439952850471,0.7400187646152584,0.43499037249200173,0.4478377791001072,0.4478377791001072,0.8437982875082782,0.9426173571723339
TCGA-32-4213-01A,0.68,0.9372634959425546,0.6613606614359576,0.6540834936922433,0.9055632532964862,0.11157135552363527,0.9372634959425546,0.7284286460999474,0.47178425347737896,0.5335392399341541,0.5335392399341541,0.7184575394953864,0.9773754625781135
TCGA-32-5222-01A,0.76,0.8690341826506796,0.6207125145648795,0.5482961300703767,0.7675202439154507,0.11732917841432093,0.8690341826506793,0.7205051485521611,0.0,0.33033542590435633,0.33033542590435633,0.597644251923027,0.9449691295052063
TCGA-41-2571-01A,0.79,0.9361783022676264,0.7991511186959829,0.6984540261484343,0.9166319522847399,0.4171823142382417,0.9361783022676267,0.8431648549988233,0.0,0.5616398195983079,0.5616398195983079,0.4698538622868965,0.9483439610632871
TCGA-41-2572-01A,0.84,0.9654496249802269,0.7029008999288586,0.6661444155737893,0.8774138855160925,0.23671749799757263,0.9654496249802269,0.8012169299220238,0.23715374373487413,0.34072554239946956,0.34072554239946956,0.823384944439538,0.9880154938242447
TCGA-41-3915-01A,0.76,0.8986632558588465,0.6624274057809598,0.592840368341213,0.6560902166884643,0.08270241017427347,0.8986632558588464,0.7274700580225755,0.0,0.5677000577053564,0.5677000577053564,0.8527803221605835,0.9758676598543423
TCGA-41-4097-01A,0.5,0.9527766445401212,0.7086618949035669,0.7014899506376175,0.9209471598745317,0.09476190013324153,0.9527766445401212,0.7112671023256752,0.516305115487591,0.5004632057736097,0.5004632057736097,0.5277267256633215,0.9833793358352813
TCGA-41-5651-01A,0.94,0.970489308013995,0.9019969026851072,0.7902857304800849,0.9591750588563375,0.46239093739919795,0.970489308013995,0.9222011986828739,0.0,0.5889207523733929,0.5889207523733929,0.8472507406075244,0.984170406066972
TCGA-76-4925-01A,0.94,0.9397546381385643,0.8134911213783524,0.7846123174797099,0.9164464738251114,0.2347675216460526,0.9397546381385643,0.8424642775291673,0.0,0.5808314191314099,0.5808314191314099,0.8694452298099812,0.960972676650855
TCGA-76-4926-01B,0.79,0.9794657993741823,0.7259993396989843,0.6916183295547903,0.8098548687240223,0.07695023309718228,0.9794657993741823,0.8040243155900014,0.0,0.65175936939128,0.65175936939128,0.8885626634874827,0.9999954415342692
TCGA-76-4928-01B,0.57,0.8818769529290778,0.7067229095954216,0.6856605310893823,0.8583187777620231,0.25913906342476256,0.8818769529290778,0.8283973981345226,0.12739242757498262,0.48883758875564814,0.48883758875564814,0.9237178000687534,0.92474869150232
TCGA-76-4929-01A,0.88,0.9698666945630493,0.8428025967951669,0.8248034860794113,0.9539741280504583,0.19482025711976358,0.9698666945630493,0.9852266906269882,0.9437829549739853,0.6671386110890564,0.6671386110890564,0.016586564847570623,0.991980420316944
TCGA-76-4931-01A,0.93,0.9792965255047117,0.8606181198161794,0.8872972144390747,0.8007932185793928,0.24966937215047133,0.9792965255047114,0.936159413735482,0.0,0.6010647495117001,0.6010647495117001,0.9360027591087852,0.9999239904188143
