sample_id,method,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
TCGA-06-0649-01B,svr,0.7063581666472493,0.1851251334920128,0.0,0.0,0.0400449559983997,0.03483926740501037,0.0,0.03363247645732778
TCGA-06-0686-01A,svr,0.7971832925097644,0.06815678199136051,0.0,0.0,0.0,0.06215179256219792,0.06434800792389939,0.008160125012777807
TCGA-06-0743-01A,svr,0.7654947554687372,0.08476203604040085,0.0,0.0,0.03656580236936466,0.06938389920999626,0.0,0.043793506911501044
TCGA-06-0744-01A,svr,0.6915471123510609,0.06322688975555997,0.0,0.002353402905200027,0.11777140103632065,0.10493122521288326,0.007888037369188609,0.012281931369786517
TCGA-06-0745-01A,svr,0.775861076758366,0.12378948171421446,0.0,0.0,0.0029398523529758137,0.08351190730774169,0.0,0.013897681866702023
TCGA-06-0747-01A,svr,0.8703887057977914,0.04934738526857147,0.0,0.0,0.003983185405014547,0.06420920661252962,0.0,0.012071516916092945
TCGA-06-0749-01A,svr,0.5763749459522153,0.20434922114905,0.0,0.0,0.022314855784142867,0.06169279242571241,0.07337899907870535,0.06188918561017404
TCGA-06-0750-01A,svr,0.6977772436801061,0.15306423507452369,0.0,0.0016154399695996883,0.036012512331466726,0.0951098275672525,0.0016369449897780382,0.014783796387273201
TCGA-06-0878-01A,svr,0.7246116411388277,0.1542720747513496,0.0,0.00019751284993251565,0.0003319057350250088,0.08240306174528722,0.0021002536181825623,0.03608355016139551
TCGA-06-0882-01A,svr,0.4524337731467721,0.2618902628704239,0.0,0.0,0.020683165672677334,0.10110750771275344,0.07597777498264666,0.08790751561472657
